LeadID,Region,CustomerSegment,Industry,Product,DealSize,MarketingSpend,LeadScore,Converted,ConversionRate,ExpectedRevenue
1902,North,MidMarket,Retail,ERP,20560.0,2065.0,0.38,0,0.2621951219512195,5390.731707317073
1903,North,SMB,Manufacturing,CRM,18911.0,1217.0,0.17,0,0.36813186813186816,6961.741758241758
1904,North,SMB,Retail,CRM,27724.0,2923.0,0.41,1,0.36813186813186816,10206.087912087913
1905,East,MidMarket,Finance,Analytics,19721.0,2022.0,0.23,0,0.3,5916.3
1906,South,SMB,Tech,CRM,14905.0,1499.0,0.14,0,0.3448275862068966,5139.6551724137935
1907,North,Enterprise,Retail,CRM,26314.0,2113.0,0.16,1,0.36813186813186816,9687.02197802198
1908,North,SMB,Healthcare,Analytics,31093.0,1489.0,0.41,0,0.26256983240223464,8164.083798882682
1909,South,SMB,Retail,ERP,6510.0,2544.0,0.46,0,0.35333333333333333,2300.2
1910,North,SMB,Tech,Analytics,36500.0,1920.0,0.46,1,0.26256983240223464,9583.798882681564
1911,West,SMB,Manufacturing,CRM,12743.0,605.0,0.12,0,0.2658959537572254,3388.3121387283236
1912,South,SMB,Manufacturing,Analytics,13278.0,942.0,0.27,1,0.33727810650887574,4478.378698224852
1913,South,MidMarket,Tech,Analytics,11286.0,2662.0,0.36,0,0.33727810650887574,3806.5207100591715
1914,South,Enterprise,Finance,CRM,20006.0,1907.0,0.21,0,0.3448275862068966,6898.620689655173
1915,West,SMB,Finance,CRM,11042.0,2876.0,0.69,0,0.2658959537572254,2936.023121387283
1916,South,MidMarket,Manufacturing,Analytics,11892.0,681.0,0.13,0,0.33727810650887574,4010.9112426035504
1917,West,MidMarket,Manufacturing,CRM,15180.0,1238.0,0.32,0,0.2658959537572254,4036.3005780346816
1918,South,Enterprise,Tech,CRM,20969.0,984.0,0.36,0,0.3448275862068966,7230.689655172414
1919,East,SMB,Finance,CRM,21644.0,1885.0,0.38,1,0.3241758241758242,7016.461538461539
1920,North,SMB,Manufacturing,CRM,28688.0,1457.0,0.49,1,0.36813186813186816,10560.967032967033
1921,East,SMB,Finance,CRM,28527.0,893.0,0.35,0,0.3241758241758242,9247.763736263736
1922,North,MidMarket,Manufacturing,CRM,27172.0,2107.0,0.42,0,0.36813186813186816,10002.87912087912
1923,West,Enterprise,Retail,ERP,18169.0,1841.0,0.45,0,0.27702702702702703,5033.304054054054
1924,East,SMB,Healthcare,Analytics,7112.0,1187.0,0.5,1,0.3,2133.6
1925,South,SMB,Retail,CRM,6957.0,1699.0,0.19,0,0.3448275862068966,2398.9655172413795
1926,North,Enterprise,Manufacturing,Analytics,27124.0,2364.0,0.7,0,0.26256983240223464,7121.944134078212
1927,North,Enterprise,Healthcare,ERP,25906.0,1013.0,0.27,0,0.2621951219512195,6792.426829268293
1928,East,Enterprise,Healthcare,CRM,15683.0,1232.0,0.29,1,0.3241758241758242,5084.049450549451
1929,West,MidMarket,Manufacturing,Analytics,9915.0,1365.0,0.03,0,0.27058823529411763,2682.882352941176
1930,East,SMB,Manufacturing,CRM,12670.0,2367.0,0.43,0,0.3241758241758242,4107.307692307692
1931,West,MidMarket,Finance,CRM,21223.0,2617.0,0.39,0,0.2658959537572254,5643.109826589595
1932,West,MidMarket,Manufacturing,CRM,21236.0,1441.0,0.4,1,0.2658959537572254,5646.566473988439
1933,North,SMB,Tech,CRM,27298.0,1242.0,0.18,1,0.36813186813186816,10049.263736263736
1934,East,MidMarket,Manufacturing,CRM,16848.0,2724.0,0.23,1,0.3241758241758242,5461.714285714286
1935,East,MidMarket,Tech,CRM,18292.0,2998.0,0.69,1,0.3241758241758242,5929.824175824176
1936,West,SMB,Manufacturing,CRM,27877.0,2176.0,0.47,0,0.2658959537572254,7412.381502890173
1937,East,MidMarket,Finance,ERP,5124.0,2975.0,0.19,0,0.28402366863905326,1455.3372781065088
1938,South,MidMarket,Tech,ERP,22222.0,2150.0,0.45,1,0.35333333333333333,7851.7733333333335
1939,South,Enterprise,Retail,CRM,17660.0,2334.0,0.41,0,0.3448275862068966,6089.6551724137935
1940,East,SMB,Tech,CRM,24989.0,1472.0,0.17,0,0.3241758241758242,8100.829670329671
1941,East,SMB,Finance,ERP,23588.0,1582.0,0.02,1,0.28402366863905326,6699.550295857988
1942,West,MidMarket,Tech,ERP,15126.0,860.0,0.45,1,0.27702702702702703,4190.310810810811
1943,South,SMB,Manufacturing,ERP,16449.0,2557.0,0.32,1,0.35333333333333333,5811.98
1944,South,MidMarket,Manufacturing,CRM,3886.0,2828.0,0.06,1,0.3448275862068966,1340.0
1945,North,MidMarket,Finance,Analytics,25250.0,2059.0,0.07,0,0.26256983240223464,6629.888268156425
1946,West,SMB,Healthcare,Analytics,21678.0,1359.0,0.37,1,0.27058823529411763,5865.811764705882
1947,North,MidMarket,Manufacturing,Analytics,29790.0,885.0,0.39,0,0.26256983240223464,7821.9553072625695
1948,South,MidMarket,Retail,Analytics,17204.0,1163.0,0.23,1,0.33727810650887574,5802.532544378698
1949,West,SMB,Finance,CRM,26400.0,1139.0,0.1,0,0.2658959537572254,7019.653179190751
1950,East,Enterprise,Tech,Analytics,12511.0,2034.0,0.36,0,0.3,3753.2999999999997
1951,West,Enterprise,Tech,ERP,2000.0,2863.0,0.19,1,0.27702702702702703,554.0540540540541
1952,East,MidMarket,Retail,ERP,19338.0,621.0,0.17,0,0.28402366863905326,5492.449704142012
1953,East,MidMarket,Manufacturing,Analytics,16033.0,503.0,0.46,0,0.3,4809.9
1954,West,SMB,Finance,ERP,12644.0,2000.0,0.29,0,0.27702702702702703,3502.7297297297296
1955,East,Enterprise,Retail,CRM,26287.0,1210.0,0.4,0,0.3241758241758242,8521.60989010989
1956,North,MidMarket,Manufacturing,Analytics,28458.0,2701.0,0.67,0,0.26256983240223464,7472.212290502794
1957,South,MidMarket,Finance,Analytics,20738.0,1318.0,0.36,0,0.33727810650887574,6994.473372781065
1958,East,Enterprise,Tech,CRM,18722.0,1224.0,0.32,0,0.3241758241758242,6069.219780219781
1959,North,SMB,Finance,ERP,20439.0,1174.0,0.06,0,0.2621951219512195,5359.006097560976
1960,East,Enterprise,Healthcare,CRM,15430.0,862.0,0.12,1,0.3241758241758242,5002.0329670329675
1961,South,SMB,Finance,CRM,23938.0,1954.0,0.35,0,0.3448275862068966,8254.48275862069
1962,North,SMB,Healthcare,ERP,9224.0,921.0,0.23,0,0.2621951219512195,2418.487804878049
1963,South,SMB,Finance,CRM,12488.0,1562.0,0.44,1,0.3448275862068966,4306.206896551725
1964,South,Enterprise,Healthcare,ERP,14461.0,1652.0,0.38,0,0.35333333333333333,5109.553333333333
1965,North,Enterprise,Tech,ERP,23789.0,551.0,0.13,0,0.2621951219512195,6237.359756097561
1966,North,MidMarket,Manufacturing,CRM,17883.0,542.0,0.19,1,0.36813186813186816,6583.302197802198
1967,North,MidMarket,Healthcare,ERP,29523.0,1801.0,0.22,1,0.2621951219512195,7740.786585365854
1968,West,MidMarket,Healthcare,CRM,25623.0,2240.0,0.31,1,0.2658959537572254,6813.052023121387
1969,North,Enterprise,Tech,ERP,14392.0,2855.0,0.09,1,0.2621951219512195,3773.512195121951
1970,North,SMB,Healthcare,Analytics,24434.0,948.0,0.44,0,0.26256983240223464,6415.631284916201
1971,North,SMB,Retail,ERP,17143.0,758.0,0.24,1,0.2621951219512195,4494.8109756097565
1972,North,SMB,Tech,ERP,23312.0,630.0,0.22,1,0.2621951219512195,6112.29268292683
1973,East,MidMarket,Retail,CRM,25962.0,1590.0,0.28,1,0.3241758241758242,8416.252747252747
1974,West,MidMarket,Tech,ERP,27803.0,2058.0,0.44,0,0.27702702702702703,7702.1824324324325
1975,South,SMB,Healthcare,Analytics,21414.0,2601.0,0.19,1,0.33727810650887574,7222.473372781065
1976,North,SMB,Retail,Analytics,31201.0,2207.0,0.1,0,0.26256983240223464,8192.441340782123
1977,East,Enterprise,Healthcare,ERP,23089.0,1021.0,0.25,1,0.28402366863905326,6557.822485207101
1978,East,SMB,Tech,ERP,20945.0,1654.0,0.07,0,0.28402366863905326,5948.875739644971
1979,East,MidMarket,Healthcare,Analytics,17882.0,2776.0,0.3,1,0.3,5364.599999999999
1980,South,Enterprise,Retail,CRM,15581.0,1317.0,0.23,0,0.3448275862068966,5372.758620689656
1981,North,SMB,Retail,Analytics,22939.0,1747.0,0.1,0,0.26256983240223464,6023.08938547486
1982,West,SMB,Healthcare,Analytics,20705.0,2896.0,0.54,1,0.27058823529411763,5602.529411764705
1983,West,MidMarket,Finance,ERP,21826.0,2337.0,0.22,0,0.27702702702702703,6046.391891891892
1984,East,Enterprise,Tech,ERP,23365.0,2369.0,0.46,0,0.28402366863905326,6636.213017751479
1985,South,MidMarket,Tech,Analytics,21796.0,1131.0,0.43,0,0.33727810650887574,7351.3136094674555
1986,South,Enterprise,Healthcare,CRM,34093.0,1537.0,0.12,1,0.3448275862068966,11756.206896551725
1987,South,SMB,Finance,Analytics,16304.0,706.0,0.17,0,0.33727810650887574,5498.9822485207105
1988,West,MidMarket,Retail,Analytics,23026.0,2016.0,0.06,0,0.27058823529411763,6230.564705882352
1989,East,MidMarket,Manufacturing,CRM,18406.0,759.0,0.41,0,0.3241758241758242,5966.78021978022
1990,North,Enterprise,Manufacturing,Analytics,2770.0,2590.0,0.68,1,0.26256983240223464,727.31843575419
1991,West,SMB,Healthcare,Analytics,18646.0,2536.0,0.06,0,0.27058823529411763,5045.388235294117
1992,East,Enterprise,Finance,ERP,13445.0,1834.0,0.19,0,0.28402366863905326,3818.6982248520712
1993,East,MidMarket,Finance,CRM,19532.0,853.0,0.31,0,0.3241758241758242,6331.802197802198
1994,North,SMB,Tech,ERP,19815.0,564.0,0.26,0,0.2621951219512195,5195.3963414634145
1995,North,SMB,Retail,ERP,22698.0,2492.0,0.46,1,0.2621951219512195,5951.304878048781
1996,North,Enterprise,Finance,CRM,16289.0,2000.0,0.1,1,0.36813186813186816,5996.5
1997,South,SMB,Manufacturing,CRM,17164.0,2277.0,0.05,0,0.3448275862068966,5918.620689655173
1998,North,SMB,Retail,Analytics,24905.0,1260.0,0.24,0,0.26256983240223464,6539.301675977654
1999,East,SMB,Retail,ERP,14337.0,1774.0,0.25,0,0.28402366863905326,4072.0473372781066
2000,North,Enterprise,Healthcare,CRM,7131.0,2368.0,0.1,1,0.36813186813186816,2625.1483516483518
